session_id,timestamp_iso,ms_elapsed,event_type,step,condition,target_product_id,clicked_element,click_x,click_y,time_to_first_click_ms,is_unintended_interaction,question_id,question_text,answer_value,is_validation_question,validation_passed,completed
S-2026-9439,2026-06-11T13:07:01.019Z,52348,page_exit,4,,,,,,,,,,,,,
S-2026-9439,2026-06-11T13:07:16.412Z,67741,page_enter,5,,,,,,,,,,,,,
S-2026-9439,2026-06-11T13:07:16.498Z,67828,task_start,5,modified,3,,,,,,,,,,,
S-2026-9439,2026-06-11T13:07:16.499Z,67829,page_enter,5,modified,3,,,,,,,,,,,
S-2026-9439,2026-06-11T13:07:21.060Z,72389,page_exit,5,modified,3,,,,,,,,,,,
S-2026-9439,2026-06-11T13:07:21.094Z,72423,page_enter,5,modified,3,,,,,,,,,,,
S-2026-9439,2026-06-11T13:07:21.094Z,72423,product_view,5,modified,3,"Running Shoes X200",,,,,,,,,,
S-2026-9439,2026-06-11T13:07:57.722Z,109051,button_click,5,modified,3,buy_now,1050,432,36625,1,,,,,,
S-2026-9439,2026-06-11T13:07:57.726Z,109055,task_complete,5,modified,3,buy_now,1050,432,36625,1,,,,,,1
S-2026-9439,2026-06-11T13:07:57.730Z,109059,page_exit,5,modified,3,,,,,,,,,,,
S-2026-9439,2026-06-11T13:08:00.163Z,111492,page_enter,6,,,,,,,,,,,,,
S-2026-9439,2026-06-11T13:08:00.188Z,111517,page_enter,6,,,,,,,,,,,,,
S-2026-9439,2026-06-11T13:08:59.294Z,170623,survey_response,6,,,,,,,,Q9,"For quality control purposes, please select ""Never"" for this item. How often do you return purchased items to an online store?",1,1,1,
S-2026-9439,2026-06-11T13:08:59.295Z,170624,survey_response,6,,,,,,,,D1,"Which of the following products was the cheapest in the online store you just browsed?",d,1,1,
S-2026-9439,2026-06-11T13:08:59.295Z,170624,survey_response,6,,,,,,,,D2,"Approximately how many customer reviews did the most-reviewed product in the store have?",d,1,1,
S-2026-9439,2026-06-11T13:08:59.295Z,170624,page_exit,6,,,,,,,,,,,,,
S-2026-9439,2026-06-11T13:09:00.183Z,171513,page_enter,7,,,,,,,,,,,,,
S-2026-9439,2026-06-11T13:09:00.272Z,171601,task_start,7,modified,4,,,,,,,,,,,
S-2026-9439,2026-06-11T13:09:00.275Z,171604,page_enter,7,modified,4,,,,,,,,,,,
S-2026-9439,2026-06-11T13:09:04.500Z,175829,page_exit,7,modified,4,,,,,,,,,,,
S-2026-9439,2026-06-11T13:09:04.537Z,175866,page_enter,7,modified,4,,,,,,,,,,,
S-2026-9439,2026-06-11T13:09:04.538Z,175867,product_view,7,modified,4,"Bamboo Desk Organizer",,,,,,,,,,
S-2026-9439,2026-06-11T13:09:05.302Z,176631,button_click,7,modified,4,buy_now,960,634,755,1,,,,,,
S-2026-9439,2026-06-11T13:09:05.311Z,176640,task_complete,7,modified,4,buy_now,960,634,755,1,,,,,,1
S-2026-9439,2026-06-11T13:09:05.319Z,176648,page_exit,7,modified,4,,,,,,,,,,,
S-2026-9439,2026-06-11T13:09:05.338Z,176667,session_complete,8,,,,,,,,,,,,,1
S-2026-9439,2026-06-11T13:09:05.338Z,176667,page_enter,8,,,,,,,,,,,,,
S-2026-9439,2026-06-11T13:09:05.367Z,176696,page_enter,8,,,,,,,,,,,,,
